"nid","title","SGA_ACERVO_VIDEO","Descritor","Descritor.1","Descritor.2","Descritor.3","Descritor.4","Descritor.5","Descritor.6","Descritor.7","Descritor.8","Descritor.9","Descritor.10","Descritor.11","Descritor.12","Descritor.13","Descritor.14","Descritor.15","Descritor.16","Descritor.17","Descritor.18","Descritor.19","Descritor.20","Descritor.21","Descritor.22"
"1919","VIAGEM, A","2410","1306","1038","1392",,,,,,,,,,,,,,,,,,,,
"1920","69","2411",,,,,,,,,,,,,,,,,,,,,,,
"1921","DIFUSÃO COMUNITÁRIA HELIÓPOLIS","2412","1515","1049","1708","1393",,,,,,,,,,,,,,,,,,,
"1922","MARCHA DOS 5000","2413","1337","1392","1191","1110",,,,,,,,,,,,,,,,,,,
"1923","LUTA CONTINUA, A","2414","1708","1110","1345","1087","1191",,,,,,,,,,,,,,,,,,
"1924","FUTEBOL, A ARTE DO REAL","2415",,,,,,,,,,,,,,,,,,,,,,,
"1925","FECHAR DE OLHOS, UM","2416","1658","1392","1267",,,,,,,,,,,,,,,,,,,,
"1926","ESTUDO DE CENA: A REPÚBLICA","2417","1191","1113",,,,,,,,,,,,,,,,,,,,,
"1927","SEM TERRINHA EM MOVIMENTO","2418","1044","1393","1060","1079",,,,,,,,,,,,,,,,,,,
"1928","TUDOBOLÔ","2419","1060","1724","1392",,,,,,,,,,,,,,,,,,,,
"1929","AMOR SALGADINHO, UM","2420","1039","1001","1393",,,,,,,,,,,,,,,,,,,,
"1930","SOBRE FRUTAS E GAROTAS","2421","1039","1392","1166",,,,,,,,,,,,,,,,,,,,
"1931","NHANHONHAMA PAULISTA","2422","1392","1049",,,,,,,,,,,,,,,,,,,,,
"1932","ACADÊMICOS DO MORRINHO - PARTE 1","2423","1175","1039",,,,,,,,,,,,,,,,,,,,,
"1933","ACADÊMICOS DO MORRINHO - PARTE 2","2424","1175","1039",,,,,,,,,,,,,,,,,,,,,
"1934","MERREIS","2425","1306","1386",,,,,,,,,,,,,,,,,,,,,
"1935","FOI SONHAR COM ELA","2426","1159","1393","1038",,,,,,,,,,,,,,,,,,,,
"1936","PROGRAMA BOLA E ARTE - MORRO DONA MARTA/ RJ","2427","1331","1386","1036","1087",,,,,,,,,,,,,,,,,,,
"1937","EU 44","2428","1038","1393","1165","1271",,,,,,,,,,,,,,,,,,,
"1938","TÁ ME OUVI-VENDO?","2429","1038","1036","1393",,,,,,,,,,,,,,,,,,,,
"1939","CANTO DE ACAUÃ,O","2430","1203",,,,,,,,,,,,,,,,,,,,,,
"1940","MESTRES DA GAITA","2431","1170",,,,,,,,,,,,,,,,,,,,,,
"1941","PRIMEIRO ENCONTRO DE DJs","2432",,,,,,,,,,,,,,,,,,,,,,,
"1942","SAINDO DA LIXEIRA","2433","1393","1133","1262",,,,,,,,,,,,,,,,,,,,
"1943","SINFONIA DAS ONDAS","2434","1038","1393",,,,,,,,,,,,,,,,,,,,,
"1944","ÀS MARGENS","2435","1110","1133","1392",,,,,,,,,,,,,,,,,,,,
"1945","FREESTYLE: UM ESTILO DE VIDA","2436","1505","1650","1559",,,,,,,,,,,,,,,,,,,,
"1946","CRESCEMOS SOMENTE NA OUSADIA","2437","1042","1046","1203","1393",,,,,,,,,,,,,,,,,,,
"1947","POSTAL DA LAPA","2438","1386","1268","1049",,,,,,,,,,,,,,,,,,,,
"1948","AMANHÃ TALVEZ","2439","1038","1049","1392",,,,,,,,,,,,,,,,,,,,
"1949","MUNDO ESCOLA","2440","1392","1079","1708",,,,,,,,,,,,,,,,,,,,
"1950","TEMPESTADE - UM SONHO DE MUDANÇA","2441","1248","1708","1393","1038",,,,,,,,,,,,,,,,,,,
"1951","ERRE!","2442","1038","1049","1393",,,,,,,,,,,,,,,,,,,,
"1952","PROJETO VERDE ÁGUA","2443","1133","1049","1708","1392",,,,,,,,,,,,,,,,,,,
"1953","VER SEM OLHAR","2444",,,,,,,,,,,,,,,,,,,,,,,
"1954","INVISÍVEL","2445",,,,,,,,,,,,,,,,,,,,,,,
"1955","MARIA, SABRINA, GUILHERME E MEDEIROS","2446","1658","1049","1393","1116",,,,,,,,,,,,,,,,,,,
"1956","JORNAL.DOC","2447","1049","1047","1392",,,,,,,,,,,,,,,,,,,,
"1957","FULERO CIRCO","2448","1259","1049","1392",,,,,,,,,,,,,,,,,,,,
"1958","ARAL","2449","1038",,,,,,,,,,,,,,,,,,,,,,
"1959","ÓPERA DE ARAME","2450","1038","1392","1004",,,,,,,,,,,,,,,,,,,,
"1960","GENTE MUDA DE MURO EM MURO","2451","1661","1392","1505",,,,,,,,,,,,,,,,,,,,
"1961","VÁRZEA, A BOLA ROLADA NA BEIRA DO CORAÇÃO","2452","1087","1110","1392",,,,,,,,,,,,,,,,,,,,
"1962","VOTE OF FAITH","2453","1191","1212","1384",,,,,,,,,,,,,,,,,,,,
"1963","IMAGEM, IDENTIDADE, IMAGINÁRIO E.E. FRANCISCO COCCARO","2454",,,,,,,,,,,,,,,,,,,,,,,
"1964","CAVALGADA E FESTA EM LOUVOR A SÃO SEBASTIÃO","2455","1098","1392","1212",,,,,,,,,,,,,,,,,,,,
"1965","E A MÚSICA FALA POR ELES","2457","1170","1302","1270",,,,,,,,,,,,,,,,,,,,
"1966","SOCIABILIDADES POR UM REAL","2458","1001","1302",,,,,,,,,,,,,,,,,,,,,
"1967","CHEIROS, MEMÓRIA5 E SABERES","2459","1147","1302","1001",,,,,,,,,,,,,,,,,,,,
"1968","REPÚBLICA, LÁ VOU EU","2461","1047","1628","1302",,,,,,,,,,,,,,,,,,,,
"1969","GENTE QUE BRILHA","2462","1098",,,,,,,,,,,,,,,,,,,,,,
"1970","CAMINHOS DA RELIGIOSIDADE AFRO-RIOGRANDENSE","2463","1219","1230","1388",,,,,,,,,,,,,,,,,,,,
"1971","FRONTEIRAS DE FAZENDA","2508","1522","1462","1535","1042",,,,,,,,,,,,,,,,,,,
"1972","SISTERS IN LAW","2464","1271","1074","1165","1329",,,,,,,,,,,,,,,,,,,
"1973","ZAPATISTAS: CONSTRUINDO AUTONOMIA","2465","1193","1487","1486","1116",,,,,,,,,,,,,,,,,,,
"1974","NZAKAPUUJ","2466","1389","1155",,,,,,,,,,,,,,,,,,,,,
"1975","NO PAIZ DAS AMAZONAS","2468","1672",,,,,,,,,,,,,,,,,,,,,,
"1976","FABRIK FUNK","2469",,,,,,,,,,,,,,,,,,,,,,,
"1977","Danzak Pacha: a revelação da Chakana","2471","1070","1230","1638",,,,,,,,,,,,,,,,,,,,
"1978","CHINCHERO EM LIQUIDAÇÃO: TECENDO CULTURA E TURISMO","2472","1268","1638",,,,,,,,,,,,,,,,,,,,,
"1979","LANÇA-FOGOS: A ITINERÂNCIA COMO ESTILO DE VIDA","2473","1638","1049","1262",,,,,,,,,,,,,,,,,,,,
"1980","ALÉM DE ONDE ELE MORAVA","2474","1638","1049",,,,,,,,,,,,,,,,,,,,,
"1981","TINKA DE ALPACA","2475","1638","1230","1042",,,,,,,,,,,,,,,,,,,,
"1982","FESTA DA VIRGEM DE CARMEM EM PAUCARTAMBO","2476","1638","1098","1070",,,,,,,,,,,,,,,,,,,,
"1983","INSTRUMENTOS E GÊNEROS MUSICAIS DE LAMBAYEQUE","2477","1638","1170","1174",,,,,,,,,,,,,,,,,,,,
"1984","WYLANCHA","2478","1638","1230",,,,,,,,,,,,,,,,,,,,,
"1985","FESTA DA ÁGUA, A","2479","1638","1258","1230",,,,,,,,,,,,,,,,,,,,
"1986","CORPUS CHRISTI EM CUSCO","2480","1638","1213","1098",,,,,,,,,,,,,,,,,,,,
"1987","MAMÃE CANDELARIA","2481","1638","1098","1070","1213",,,,,,,,,,,,,,,,,,,
"1988","TORO PUCLLAY: O JOGO DO TOURO","2482","1638","1230",,,,,,,,,,,,,,,,,,,,,
"1989","RITUAIS GUERREIROS: TUPAY EM CHIARAJE","2483","1638","1230","1170",,,,,,,,,,,,,,,,,,,,
"1990","CÚMBIA PERUANA, A","2484","1638","1173","1170",,,,,,,,,,,,,,,,,,,,
"1991","JAZZ PERUANO, O","2485","1638","1173","1174",,,,,,,,,,,,,,,,,,,,
"1992","ROCK PERUANO, O","2486","1638","1173","1170",,,,,,,,,,,,,,,,,,,,
"1993","MÚSICA ELETRÔNICA PERUANA, A","2487","1638","1170","1173",,,,,,,,,,,,,,,,,,,,
"1994","MÚSICA CLÁSSICA PERUANA, A","2494","1638","1170","1173",,,,,,,,,,,,,,,,,,,,
"1995","MÚSICA ANDINA PERUANA, A","2495","1638","1170","1173",,,,,,,,,,,,,,,,,,,,
"1996","AFRO NA MÚSICA PERUANA, O","2496","1638","1170","1173",,,,,,,,,,,,,,,,,,,,
"1997","MÚSICA CRIOULA PERUANA, A","2497","1638","1170","1173",,,,,,,,,,,,,,,,,,,,
"1998","PRODUTORES MUSICAIS PERUANOS, OS","2498","1638","1170","1173",,,,,,,,,,,,,,,,,,,,
"1999","COMPOSITORES NA MÚSICA PERUANA, OS","2499","1638","1170","1173",,,,,,,,,,,,,,,,,,,,
"2000","MEMÓRIAS DO CATIVEIRO","2500","1065","1085","1147","1386",,,,,,,,,,,,,,,,,,,
"2001","JONGOS, CALANGOS E FOLIAS: MÚSICA NEGRA, MEMÓRIA E POESIA","2501","1065","1170","1179","1386",,,,,,,,,,,,,,,,,,,
"2002","JONGOS, CALANGOS AND FOLIAS: BLACK MUSIC, MEMORY AND POETRY","2502","1065","1170","1179","1559",,,,,,,,,,,,,,,,,,,
"2003","VERSOS E CACETES. O JOGO DO PAU NA CULTURA AFRO-FLUMINENSE","2503","1065","1723","1179","1559",,,,,,,,,,,,,,,,,,,
"2004","PASSADOS PRESENTES, MEMÓRIA NEGRA NO SUL FLUMINENSE","2504","1179","1386","1065","1085",,,,,,,,,,,,,,,,,,,
"2005","EM BUSCA DA VERDADE","2505","1076","1074","1501","1113",,,,,,,,,,,,,,,,,,,
"2006","DARCY - UM BRASILEIRO","2506","1079","1203","1006","1562",,,,,,,,,,,,,,,,,,,
"2007","BRASIL NO OLHAR DOS VIAJANTES - EPISÓDIO 1","2507","1367","1126","1306",,,,,,,,,,,,,,,,,,,,
"2008","BRASIL NO OLHAR DOS VIAJANTES - EPISÓDIO 2","2509","1367","1126","1116","1306",,,,,,,,,,,,,,,,,,,
"2009","BRASIL NO OLHAR DOS VIAJANTES - EPISÓDIO 3","2510","1367","1368","1116","1126","1306",,,,,,,,,,,,,,,,,,
"2010","BRASIL NO OLHAR DOS VIAJANTES - EPISÓDIO 4","2511","1368","1116","1126","1306",,,,,,,,,,,,,,,,,,,
"2011","MATIAS","2512","1042","1142","1393",,,,,,,,,,,,,,,,,,,,
"2012","TORRE DE BABEL","2513","1392","1110",,,,,,,,,,,,,,,,,,,,,
"2013","DA CABEÇA AOS PÉS","2515","1386","1070","1047","1651",,,,,,,,,,,,,,,,,,,
"2014","KUARAY – A HISTÓRIA DE UM BRASILEIRO","2516","1147","1392","1621",,,,,,,,,,,,,,,,,,,,
"2015","1ª Mostra Internacional de Cultura e Arte 2012","2517","1006","1392","1113","1098",,,,,,,,,,,,,,,,,,,
"2016","ADEUS, HAITI","2518","1652","1162",,,,,,,,,,,,,,,,,,,,,
"2017","DEUS E O DIABO EM CIMA DA MURALHA","2519","1209","1392",,,,,,,,,,,,,,,,,,,,,
"2018","DIA DE PESCA","2520","1486","1257","1119",,,,,,,,,,,,,,,,,,,,
"2019","OLHANDO O SOL","2521","1486","1286","1162",,,,,,,,,,,,,,,,,,,,
"2020","EPISODIOS DE UM POVO DE RESISTÊNCIA","2522","1486","1042","1487",,,,,,,,,,,,,,,,,,,,
"2021","MINHOCÃO","2525","1043","1673","1042","1263",,,,,,,,,,,,,,,,,,,
"2022","MOTIVOS NACIONAIS","2526","1176","1049","1504",,,,,,,,,,,,,,,,,,,,
"2023","OS INDIANOS","2527","1316","1628","1107",,,,,,,,,,,,,,,,,,,,
"2024","SOCIEDADE MIDIÁTICA E O PAPEL DAS NOVAS TECNOLOGIAS NA EDUCAÇÃO – BLOCO 1","2528","1079","1393","1036","1629",,,,,,,,,,,,,,,,,,,
"2025","SOCIEDADE MIDIÁTICA E O PAPEL DAS NOVAS TECNOLOGIAS NA EDUCAÇÃO – BLOCO 2","2529","1079","1392","1036","1629",,,,,,,,,,,,,,,,,,,
"2026","MORADA","2530","1380","1110","1147",,,,,,,,,,,,,,,,,,,,
"2027","PI’ÕNHITSI, MULHERES XAVANTES SEM NOME","2531","1425","1378","1230","1165",,,,,,,,,,,,,,,,,,,
"2028","KENE YUXI, AS VOLTAS DO KENE","2532","1554","1116","1505",,,,,,,,,,,,,,,,,,,,
"2029","BICICLETAS DE NHANDERÚ","2533","1621","1388",,,,,,,,,,,,,,,,,,,,,
"2030","CAUSOS","2534","1388","1110","1074",,,,,,,,,,,,,,,,,,,,
"2031","COOPERATIVA DA GRANJA JULIETA: RESISTÊNCIA E ESPERANÇA","2535","1392","1262",,,,,,,,,,,,,,,,,,,,,
"2032","ITAQUI RE-VIDA","2536","1383","1110",,,,,,,,,,,,,,,,,,,,,
"2033","JD. PRAINHA – UMA CASA FOI DEMAIS","2537","1392","1110","1074",,,,,,,,,,,,,,,,,,,,
"2034","KERALUX","2538","1392","1110","1133","1050",,,,,,,,,,,,,,,,,,,
"2035","QUAL CENTRO?","2539","1392","1110","1074",,,,,,,,,,,,,,,,,,,,
"2036","TUCURUÍ, A SAGA DE UM POVO","2540","1381","1081","1074",,,,,,,,,,,,,,,,,,,,
"2037","CIRCUITO INTERNO","2541","1392","1162","1261",,,,,,,,,,,,,,,,,,,,
"2038","ENTRE NÓS, DINHEIRO","2542","1392","1262","1048",,,,,,,,,,,,,,,,,,,,
"2039","JENNIFER","2543","1392","1178","1116","1708",,,,,,,,,,,,,,,,,,,
"2040","AMÉRICA LUTA! – V CONGRESO DA CLOC","2544","1595","1042","1074","1538",,,,,,,,,,,,,,,,,,,
"2041","ENTRE RIOS","2545","1392","1050","1049",,,,,,,,,,,,,,,,,,,,
"2042","FLOR DA CIDADE","2546","1392","1049","1271","1259",,,,,,,,,,,,,,,,,,,
"2043","NO MEIO DO CAMINHO","2547","1393","1271","1049",,,,,,,,,,,,,,,,,,,,
"2044","PARAÍSO EM SUAS MÃOS, O","2548","1392","1110","1262",,,,,,,,,,,,,,,,,,,,
"2045","VARIANTE","2549","1392","1262","1363",,,,,,,,,,,,,,,,,,,,
"2046","ENTREVIAS","2550","1392","1505","1050","1049",,,,,,,,,,,,,,,,,,,
"2047","SEQÜESTRO DA CULTURA BRASILEIRA, O","2551","1392","1273","1505",,,,,,,,,,,,,,,,,,,,
"2048","SAGRADA TERRA ESPECULADA","2552","1303","1192","1148","1043","1198",,,,,,,,,,,,,,,,,,
"2049","TAVA - PARAGUAI INTERIOR","2553","1044","1116","1046","1621",,,,,,,,,,,,,,,,,,,
"2050","RACIONAIS MC’S – 1000 TRUTAS 1000 TRETAS","2554",,,,,,,,,,,,,,,,,,,,,,,
"2051","100% FAVELA","2555",,,,,,,,,,,,,,,,,,,,,,,
"2052","BLOCO A BLOCO","2556","1392","1047","1079","1049",,,,,,,,,,,,,,,,,,,
"2053","SEMINÁRIO FAZER O DIÁLOGO DE CONHECIMENTOS NA UNIVERSIDADE - DISCO 1","2557","1638","1628","1006","1079",,,,,,,,,,,,,,,,,,,
"2054","SEMINÁRIO FAZER O DIÁLOGO DE CONHECIMENTOS NA UNIVERSIDADE – DISCO 2","2558","1638","1628","1079","1006",,,,,,,,,,,,,,,,,,,
"2055","SEMINÁRIO FAZER O DIÁLOGO DE CONHECIMENTOS NA UNIVERSIDADE - DISCO 3","2559","1079","1628","1638","1006",,,,,,,,,,,,,,,,,,,
"2056","SEMINÁRIO FAZER O DIÁLOGO DE CONHECIMENTOS NA UNIVERSIDADE - DISCO 4","2560","1638","1628","1079","1006",,,,,,,,,,,,,,,,,,,
"2057","BAILE PARA MATAR SAUDADES","2561","1392","1065","1170","1070","1147",,,,,,,,,,,,,,,,,,
"2058","DOCUMENTAÇÃO E TRANSMISSÃO DOS SABERES TRADICIONAIS DOS ASURINÍ DO XINGU – DISCO 3","2562","1170","1070",,,,,,,,,,,,,,,,,,,,,
"2059","DOCUMENTAÇÃO E TRANSMISSÃO DOS SABERES TRADICIONAIS DOS ASURINÍ DO XINGU – DISCO 4","2563","1381","1230","1694","1170","1070",,,,,,,,,,,,,,,,,,
"2060","SEMINÁRIO INTERNACIONAL INDÍGENAS, MISSIONÁRIOS E ESPANHÓIS: O PARANÁ NO CONTEXTO DA BACIA DO PRATA - SÉCULOS XVI E XVII (VOLUME I)","2564","1383","1223","1628","1284","1520",,,,,,,,,,,,,,,,,,
"2061","SEMINÁRIO INTERNACIONAL INDÍGENAS, MISSIONÁRIOS E ESPANHÓIS: O PARANÁ NO CONTEXTO DA BACIA DO PRATA - SÉCULOS XVI E XVII (VOLUME II)","2565","1383","1367","1125","1621","1226",,,,,,,,,,,,,,,,,,
"2062","SEMINÁRIO INTERNACIONAL INDÍGENAS, MISSIONÁRIOS E ESPANHÓIS: O PARANÁ NO CONTEXTO DA BACIA DO PRATA - SÉCULOS XVI E XVII (VOLUME III)","2566","1367","1383","1043",,,,,,,,,,,,,,,,,,,,
"2063","SEMINÁRIO INTERNACIONAL INDÍGENAS, MISSIONÁRIOS E ESPANHÓIS: O PARANÁ NO CONTEXTO DA BACIA DO PRATA - SÉCULOS XVI E XVII (VOLUME IV)","2567","1367","1383","1226","1621","1628",,,,,,,,,,,,,,,,,,
"2064","SEMINÁRIO INTERNACIONAL INDÍGENAS, MISSIONÁRIOS E ESPANHÓIS: O PARANÁ NO CONTEXTO DA BACIA DO PRATA - SÉCULOS XVI E XVII (VOLUME V)","2568","1367","1021","1226","1383","1621",,,,,,,,,,,,,,,,,,
"2065","SEMINÁRIO INTERNACIONAL INDÍGENAS, MISSIONÁRIOS E ESPANHÓIS: O PARANÁ NO CONTEXTO DA BACIA DO PRATA - SÉCULOS XVI E XVII (VOLUME VI)","2569","1383","1628","1226","1021","1367",,,,,,,,,,,,,,,,,,
"2066","SEMINÁRIO INTERNACIONAL INDÍGENAS, MISSIONÁRIOS E ESPANHÓIS: O PARANÁ NO CONTEXTO DA BACIA DO PRATA - SÉCULOS XVI E XVII (VOLUME VII)","2570","1628","1383","1226","1621",,,,,,,,,,,,,,,,,,,
"2067","DIÁLOGOS PANTANOSOS","2571","1665","1275","1008",,,,,,,,,,,,,,,,,,,,
"2068","MBA’EMO PARA: SEMENTES E MIÇANGAS NO ARTESANATO GUARANI","2572","1621","1505","1031","1393",,,,,,,,,,,,,,,,,,,
"2069","OUVINDO IMAGENS","2573","1393","1049","1505","1361",,,,,,,,,,,,,,,,,,,
"2070","RONDON, AMOR, ORDEM E PROGRESSO","2574","1184","1402","1197",,,,,,,,,,,,,,,,,,,,
"2071","TRÓPICO DA SAUDADE: LÉVI-STRAUSS NA AMAZÔNIA","2575","1451","1718","1118","1006",,,,,,,,,,,,,,,,,,,
"2072","OLHARES NÔMADES: FOTOGRAFIAS DE PIERRE VERGER","2576","1295","1105","1065",,,,,,,,,,,,,,,,,,,,
"2073","HEREROS ANGOLA","2577","1460","1105",,,,,,,,,,,,,,,,,,,,,
"2074","ETHOS E CORPO EM CONTRADE DE SIENA","2578","1618","1230","1070","1170","1371",,,,,,,,,,,,,,,,,,
"2075","OBRIGADO, CATERINA","2579","1618","1170","1728",,,,,,,,,,,,,,,,,,,,
"2076","INTRAMUROS","2580","1386","1110","1270",,,,,,,,,,,,,,,,,,,,
"2077","FLORES DO MONTE DAS OLIVEIRAS","2581","1212","1220","1504",,,,,,,,,,,,,,,,,,,,
"2078","EU TIVE UM SONHO","2582","1284","1060","1351",,,,,,,,,,,,,,,,,,,,
"2079","DE QUE LADO ME OLHAS","2583","1388","1720","1116","1047",,,,,,,,,,,,,,,,,,,
"2080","MADONA E A CIDADE PARAÍSO","2584","1394","1271","1049","1731",,,,,,,,,,,,,,,,,,,
"2081","NOSSO CORPO NOS PERTENCE?","2585","1392","1165","1074","1055",,,,,,,,,,,,,,,,,,,
"2082","COR-AGE","2586","1378","1165","1178","1116",,,,,,,,,,,,,,,,,,,
"2083","ACEITO","2587","1731","1386","1231","1047",,,,,,,,,,,,,,,,,,,
"2084","MULHERES DESENHADAS","2588","1392","1165","1028",,,,,,,,,,,,,,,,,,,,
"2085","EMBARAÇADAS","2589","1731","1334","1165","1070",,,,,,,,,,,,,,,,,,,
"2086","SANTA ROSA","2590","1382","1259","1271",,,,,,,,,,,,,,,,,,,,
"2087","HABEAS CORPUS","2591","1731","1295","1097",,,,,,,,,,,,,,,,,,,,
"2088","SEMPRE NA MINHA MENTE","2592","1486","1004","1373",,,,,,,,,,,,,,,,,,,,
"2089","RETRATO DE DORA","2593","1392","1147","1097",,,,,,,,,,,,,,,,,,,,
"2090","RABIDANTI","2594","1677","1670","1265",,,,,,,,,,,,,,,,,,,,
"2091","Eu me sinto perdido","2595","1284","1036","1720",,,,,,,,,,,,,,,,,,,,
"2092","GUIDA","2596","1392","1039","1270","1336",,,,,,,,,,,,,,,,,,,
"2093","FRAGRÂNCIA","2597","1295","1159","1147",,,,,,,,,,,,,,,,,,,,
"2094","SANDRINE","2598","1294","1720","1116",,,,,,,,,,,,,,,,,,,,
"2095","PEPPER","2599","1286","1720","1116","1060",,,,,,,,,,,,,,,,,,,
"2096","VIAGEM AO VERME CRIADOR","2600","1155","1037","1504",,,,,,,,,,,,,,,,,,,,
"2097","SOM DO LIMÃO, O","2601","1170","1393","1049","1112",,,,,,,,,,,,,,,,,,,
"2098","VIOLÃO CANÇÃO. UMA ALMA BRASILEIRA","2602","1668","1174","1112",,,,,,,,,,,,,,,,,,,,
"2099","Caçando Capivara","2603","1230","1558","1380",,,,,,,,,,,,,,,,,,,,
"2100","ACORDAR DO DIA","2604","1558","1380","1057",,,,,,,,,,,,,,,,,,,,
"2101","VILA NOVA","2605","1558","1380","1230","1159",,,,,,,,,,,,,,,,,,,
"2102","Dzi Croquettes","2606","1386","1505","1248","1170",,,,,,,,,,,,,,,,,,,
"2103","MESTRE O DIVINO, O","2608","1378","1036","1118",,,,,,,,,,,,,,,,,,,,
"2104","SOPRO","2609","1380","1057","1042",,,,,,,,,,,,,,,,,,,,
"2105","SANÃ","2610","1377","1062","1042",,,,,,,,,,,,,,,,,,,,
"2106","ACORDAI, IRMÃO DAS ALMAS","2613","1392","1220","1230",,,,,,,,,,,,,,,,,,,,
"2107","THE DAY I WILL NEVER FORGET","2614","1165","1248","1276",,,,,,,,,,,,,,,,,,,,
"2108","CIDADE IMPROVISADA","2615","1049","1057","1170",,,,,,,,,,,,,,,,,,,,
"2109","ROLEZINHO","2616",,,,,,,,,,,,,,,,,,,,,,,
"2110","VIDA E MORTE NO CANDOMBLÉ","2617","1442","1386","1057",,,,,,,,,,,,,,,,,,,,
"2111","CONVERSA (INFORMAL E NÃO EDITADA) COM LAERTE COUTINHO","2618","1720","1392","1505",,,,,,,,,,,,,,,,,,,,
"2112","KA A I O RITUAL DA ERVA MATE","2621","1230","1393",,,,,,,,,,,,,,,,,,,,,
"2113","TERRA FÉRTIL EM MARÉ CHEIA","2622",,,,,,,,,,,,,,,,,,,,,,,
"2114","TODA REZA UM OLHAR NA HISTÓRIA E CULTURA DO BENZIMENTO","2623",,,,,,,,,,,,,,,,,,,,,,,
"2115","EXPEDIÇÃO ÁFRICA DO SUL: O PAÍS DA COPA EP 01","2624","1462","1149","1247","1057",,,,,,,,,,,,,,,,,,,
"2116","EXPEDIÇÃO ÁFRICA DO SUL: O PAÍS DA COPA EP 02","2626","1462","1247","1057","1149",,,,,,,,,,,,,,,,,,,
"2117","EXPEDIÇÃO ÁFRICA DO SUL: O PAÍS DA COPA EP 03","2627","1462","1057","1247","1149",,,,,,,,,,,,,,,,,,,
"2118","EXPEDIÇÃO ÁFRICA DO SUL: O PAÍS DA COPA EP 04","2628","1462","1057","1247","1149",,,,,,,,,,,,,,,,,,,
"2119","EXPEDIÇÃO ÁFRICA DO SUL: O PAÍS DA COPA EP 05","2629","1057","1462","1149","1247",,,,,,,,,,,,,,,,,,,
"2120","EXPEDIÇÃO ÁFRICA DO SUL: O PAÍS DA COPA EP 06","2630","1462","1057","1247","1149",,,,,,,,,,,,,,,,,,,
"2121","MURO DE BERLIM 20 ANOS EP. 01","2631","1278","1563","1149",,,,,,,,,,,,,,,,,,,,
"2122","MURO DE BERLIM 20 ANOS EP. 02","2632","1278","1563","1149",,,,,,,,,,,,,,,,,,,,
"2123","BRASÍLIA 50 ANOS EP. 01 - GLOBONEWS ESPECIAL","2633","1673","1049","1057","1149",,,,,,,,,,,,,,,,,,,
"2124","BRASÍLIA 50 ANOS EP. 02 - STARTE","2634","1057","1673","1049","1149",,,,,,,,,,,,,,,,,,,
"2125","BRASÍLIA 50 ANOS EP. 03 - ESPAÇO ABERTO ALEXANDRE GARCIA","2635","1673","1057","1149","1049",,,,,,,,,,,,,,,,,,,
"2126","BRASÍLIA 50 ANOS EP. 04 - ARQUIVO N","2636","1049","1673","1149","1057",,,,,,,,,,,,,,,,,,,
"2127","BRASÍLIA 50 ANOS EP. 05 - CIDADES E SOLUÇÕES 1","2637","1049","1057","1673","1149",,,,,,,,,,,,,,,,,,,
"2128","BRASÍLIA 50 ANOS EP. 06 - SEM FRONTEIRAS","2638","1057","1673","1149","1049",,,,,,,,,,,,,,,,,,,
"2129","BRASÍLIA 50 ANOS EP. 07 - CIDADES E SOLUÇÕES 2","2639","1049","1057","1673","1149",,,,,,,,,,,,,,,,,,,
"2130","DO GRAJAÚ A TAIPAS: BLOCOS, BORDAS E TRILHOS","2640","1708","1060","1049",,,,,,,,,,,,,,,,,,,,
"2131","TERRITÓRIO DE(S)MARCADO","2641","1043","1392","1621",,,,,,,,,,,,,,,,,,,,
"2132","VOCAÇÃO DO PODER","2642","1386","1191","1037","1190",,,,,,,,,,,,,,,,,,,
"2133","O CAMPEÃO DA RAZÃO CONTRA O DIABO LATIFÚNDIO","2643","1506","1057","1098",,,,,,,,,,,,,,,,,,,,
"2134","ASPECTOS DA VIDA DOS MACUA E MACONDES EM MOÇAMBIQUE","2644",,,,,,,,,,,,,,,,,,,,,,,
"2135","ALDEIA DE ANTUPA","2645","1506","1060","1231",,,,,,,,,,,,,,,,,,,,
"2136","CAMINHO PARA A MACHAMBA DA NOLA","2646","1506","1057","1165",,,,,,,,,,,,,,,,,,,,
"2137","MUSSA. ALDEIA MACONDE","2647","1057","1506","1110",,,,,,,,,,,,,,,,,,,,
"2138","ALDEIA MACONDE DE ANTUPA. MULHER A PILAR","2648","1506","1165","1057",,,,,,,,,,,,,,,,,,,,
"2139","MACONDE A FAZER UM PENTE E VISITA DO HUMU PUTUKU E DO NAÑGOLO ANTUPA","2649","1057","1506","1058",,,,,,,,,,,,,,,,,,,,
"2140","MPAMBANDA, O CURANDEIRO, A CONTAR UMA HISTÓRIA","2650","1057","1506","1115",,,,,,,,,,,,,,,,,,,,
"2141","JOGO DO NCHAYO DAS RAPARIGAS. ALDEIA DE NTCHAMU","2651","1506","1724","1165","1057",,,,,,,,,,,,,,,,,,,
"2142","NA ALDEIRA ANGONI DE MALAGANU, PERTO DO LAGO NGURI","2652","1064","1057","1506",,,,,,,,,,,,,,,,,,,,
"2143","CENAS VÁRIAS. MUNDAU, CHANGANE","2653","1506","1057",,,,,,,,,,,,,,,,,,,,,
"2144","CHONGUENE, GAZA. PARTIDA DO MACHIMBOMBO","2654","1506","1057","1306",,,,,,,,,,,,,,,,,,,,
"2145","DANÇAS DE INVESTIDURA DE UM NOVO HUMU EM MULUMBA","2655","1070","1057","1506",,,,,,,,,,,,,,,,,,,,
"2146","DANÇA DO MAPIKO","2656","1232","1506","1070",,,,,,,,,,,,,,,,,,,,
