nid,title,SGA ACERVO IMAGEM,SGA ACERVO IMAGEM,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,,
5320,KX-KAYAPÓ XIKRIN-0548,007031,7031,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7031
5321,KX-KAYAPÓ XIKRIN-0549,007032,7032,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7032
5322,KX-KAYAPÓ XIKRIN-0550,007033,7033,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7033
5323,KX-KAYAPÓ XIKRIN-0551,007034,7034,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7034
5324,KX-KAYAPÓ XIKRIN-0552,007035,7035,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7035
5325,KX-KAYAPÓ XIKRIN-0553,007036,7036,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7036
5326,KX-KAYAPÓ XIKRIN-0554,007037,7037,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7037
5327,KX-KAYAPÓ XIKRIN-0555,007038,7038,119,196,416,530,730,,,, , , , , , , , ,,,,,,,,7038
5328,KX-KAYAPÓ XIKRIN-0556,007039,7039,119,196,416,530,730,,,, , , , , , , , ,,,,,,,,7039
5329,KX-KAYAPÓ XIKRIN-0557,007040,7040,196,416,530,730,,,,, , , , , , , , ,,,,,,,,7040
5330,KX-KAYAPÓ XIKRIN-0558,007041,7041,119,196,416,530,,,,, , , , , , , , ,,,,,,,,7041
5331,KX-KAYAPÓ XIKRIN-0559,007042,7042,62,196,416,530,,,,, , , , , , , , ,,,,,,,,7042
5332,KX-KAYAPÓ XIKRIN-0560,007043,7043,62,196,416,530,,,,, , , , , , , , ,,,,,,,,7043
5333,KX-KAYAPÓ XIKRIN-0561,007044,7044,172,416,530,,,,,, , , , , , , , ,,,,,,,,7044
5334,KX-KAYAPÓ XIKRIN-0562,007045,7045,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7045
5335,KX-KAYAPÓ XIKRIN-0563,007046,7046,196,416,530,,,,,, , , , , , , , ,,,,,,,,7046
5336,KX-KAYAPÓ XIKRIN-0564,007047,7047,196,416,530,,,,,, , , , , , , , ,,,,,,,,7047
5337,KX-KAYAPÓ XIKRIN-0565,007048,7048,172,283,416,530,,,,, , , , , , , , ,,,,,,,,7048
5338,KX-KAYAPÓ XIKRIN-0566,007049,7049,11,196,416,530,,,,, , , , , , , , ,,,,,,,,7049
5339,KX-KAYAPÓ XIKRIN-0567,007050,7050,196,416,530,,,,,, , , , , , , , ,,,,,,,,7050
5340,KX-KAYAPÓ XIKRIN-0568,007051,7051,196,416,530,,,,,, , , , , , , , ,,,,,,,,7051
5341,KX-KAYAPÓ XIKRIN-0569,007052,7052,196,416,530,,,,,, , , , , , , , ,,,,,,,,7052
5342,KX-KAYAPÓ XIKRIN-0570,007053,7053,196,416,530,,,,,, , , , , , , , ,,,,,,,,7053
5343,KX-KAYAPÓ XIKRIN-0571,007054,7054,119,196,416,530,,,,, , , , , , , , ,,,,,,,,7054
5344,KX-KAYAPÓ XIKRIN-0572,007055,7055,151,172,416,530,,,,, , , , , , , , ,,,,,,,,7055
5345,KX-KAYAPÓ XIKRIN-0573,007056,7056,196,416,530,,,,,, , , , , , , , ,,,,,,,,7056
5346,KX-KAYAPÓ XIKRIN-0574,007057,7057,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7057
5347,KX-KAYAPÓ XIKRIN-0575,007058,7058,196,416,530,,,,,, , , , , , , , ,,,,,,,,7058
5348,KX-KAYAPÓ XIKRIN-0576,007059,7059,62,172,416,530,,,,, , , , , , , , ,,,,,,,,7059
5349,KX-KAYAPÓ XIKRIN-0577,007060,7060,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7060
5350,KX-KAYAPÓ XIKRIN-0578,007061,7061,119,196,416,530,,,,, , , , , , , , ,,,,,,,,7061
5351,KX-KAYAPÓ XIKRIN-0579,007062,7062,59,416,530,,,,,, , , , , , , , ,,,,,,,,7062
5352,KX-KAYAPÓ XIKRIN-0580,007063,7063,196,416,530,,,,,, , , , , , , , ,,,,,,,,7063
5353,KX-KAYAPÓ XIKRIN-0581,007064,7064,59,416,530,,,,,, , , , , , , , ,,,,,,,,7064
5354,KX-KAYAPÓ XIKRIN-0582,007065,7065,31,196,416,530,,,,, , , , , , , , ,,,,,,,,7065
5355,KX-KAYAPÓ XIKRIN-0583,007066,7066,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7066
5356,KX-KAYAPÓ XIKRIN-0584,007067,7067,58,416,530,,,,,, , , , , , , , ,,,,,,,,7067
5357,KX-KAYAPÓ XIKRIN-0585,007068,7068,119,196,416,530,,,,, , , , , , , , ,,,,,,,,7068
5358,KX-KAYAPÓ XIKRIN-0586,007069,7069,119,196,416,530,,,,, , , , , , , , ,,,,,,,,7069
5359,KX-KAYAPÓ XIKRIN-0587,007070,7070,62,416,530,,,,,, , , , , , , , ,,,,,,,,7070
5360,KX-KAYAPÓ XIKRIN-0588,007071,7071,196,416,530,,,,,, , , , , , , , ,,,,,,,,7071
5361,KX-KAYAPÓ XIKRIN-0589,007072,7072,62,172,416,530,,,,, , , , , , , , ,,,,,,,,7072
5362,KX-KAYAPÓ XIKRIN-0590,007073,7073,119,196,416,530,730,,,, , , , , , , , ,,,,,,,,7073
5363,KX-KAYAPÓ XIKRIN-0591,007074,7074,119,196,416,530,,,,, , , , , , , , ,,,,,,,,7074
5364,KX-KAYAPÓ XIKRIN-0592,007075,7075,62,196,416,530,,,,, , , , , , , , ,,,,,,,,7075
5365,KX-KAYAPÓ XIKRIN-0593,007076,7076,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7076
5366,KX-KAYAPÓ XIKRIN-0594,007077,7077,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7077
5367,KX-KAYAPÓ XIKRIN-0595,007078,7078,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7078
5368,KX-KAYAPÓ XIKRIN-0596,007079,7079,196,416,530,,,,,, , , , , , , , ,,,,,,,,7079
5369,KX-KAYAPÓ XIKRIN-0597,007080,7080,196,416,530,,,,,, , , , , , , , ,,,,,,,,7080
5370,KX-KAYAPÓ XIKRIN-0598,007081,7081,287,416,,,,,,, , , , , , , , ,,,,,,,,7081
5371,KX-KAYAPÓ XIKRIN-0599,007082,7082,114,416,530,,,,,, , , , , , , , ,,,,,,,,7082
5372,KX-KAYAPÓ XIKRIN-0600,007083,7083,114,416,530,,,,,, , , , , , , , ,,,,,,,,7083
5373,KX-KAYAPÓ XIKRIN-0601,007353,7353,114,416,530,,,,,, , , , , , , , ,,,,,,,,7353
5374,KX-KAYAPÓ XIKRIN-0602,007354,7354,114,416,530,,,,,, , , , , , , , ,,,,,,,,7354
5375,KX-KAYAPÓ XIKRIN-0603,007355,7355,114,416,530,,,,,, , , , , , , , ,,,,,,,,7355
5376,KX-KAYAPÓ XIKRIN-0604,007356,7356,114,416,530,,,,,, , , , , , , , ,,,,,,,,7356
5377,KX-KAYAPÓ XIKRIN-0605,007357,7357,114,416,530,,,,,, , , , , , , , ,,,,,,,,7357
5378,KX-KAYAPÓ XIKRIN-0606,007358,7358,62,416,530,,,,,, , , , , , , , ,,,,,,,,7358
5379,KX-KAYAPÓ XIKRIN-0607,007359,7359,62,416,530,,,,,, , , , , , , , ,,,,,,,,7359
5380,KX-KAYAPÓ XIKRIN-0608,007360,7360,62,416,530,,,,,, , , , , , , , ,,,,,,,,7360
5381,KX-KAYAPÓ XIKRIN-0609,007361,7361,62,416,530,,,,,, , , , , , , , ,,,,,,,,7361
5382,KX-KAYAPÓ XIKRIN-0610,007362,7362,172,416,530,,,,,, , , , , , , , ,,,,,,,,7362
5383,KX-KAYAPÓ XIKRIN-0611,007363,7363,62,416,530,,,,,, , , , , , , , ,,,,,,,,7363
5384,KX-KAYAPÓ XIKRIN-0612,007364,7364,62,172,416,530,,,,, , , , , , , , ,,,,,,,,7364
5385,KX-KAYAPÓ XIKRIN-0613,007365,7365,62,172,416,530,,,,, , , , , , , , ,,,,,,,,7365
5386,KX-KAYAPÓ XIKRIN-0614,007366,7366,62,151,172,416,530,,,, , , , , , , , ,,,,,,,,7366
5387,KX-KAYAPÓ XIKRIN-0615,007367,7367,151,416,530,,,,,, , , , , , , , ,,,,,,,,7367
5388,KX-KAYAPÓ XIKRIN-0616,007368,7368,59,172,416,530,,,,, , , , , , , , ,,,,,,,,7368
5389,KX-KAYAPÓ XIKRIN-0617,007369,7369,59,172,416,530,,,,, , , , , , , , ,,,,,,,,7369
5390,KX-KAYAPÓ XIKRIN-0618,007370,7370,58,172,416,530,,,,, , , , , , , , ,,,,,,,,7370
5391,KX-KAYAPÓ XIKRIN-0619,007371,7371,59,148,416,530,,,,, , , , , , , , ,,,,,,,,7371
5392,KX-KAYAPÓ XIKRIN-0620,007372,7372,11,119,416,530,,,,, , , , , , , , ,,,,,,,,7372
5393,KX-KAYAPÓ XIKRIN-0621,007373,7373,119,263,416,530,,,,, , , , , , , , ,,,,,,,,7373
5394,KX-KAYAPÓ XIKRIN-0622,007374,7374,119,263,416,530,,,,, , , , , , , , ,,,,,,,,7374
5395,KX-KAYAPÓ XIKRIN-0623,007375,7375,62,416,530,,,,,, , , , , , , , ,,,,,,,,7375
5396,KX-KAYAPÓ XIKRIN-0624,007376,7376,119,148,416,530,,,,, , , , , , , , ,,,,,,,,7376
5397,KX-KAYAPÓ XIKRIN-0625,007377,7377,58,62,416,530,,,,, , , , , , , , ,,,,,,,,7377
5398,KX-KAYAPÓ XIKRIN-0626,007378,7378,172,416,530,,,,,,62,94,,, , , , ,,,,,,,,7378
5399,KX-KAYAPÓ XIKRIN-0627,007379,,,,,,,,,,,,,,,,,,,,,,,,,
5400,KX-KAYAPÓ XIKRIN-0628,007380,7380,119,263,416,530,,,,, , , , , , , , ,,,,,,,,7380
5401,KX-KAYAPÓ XIKRIN-0629,007381,7381,119,263,416,530,,,,, , , , , , , , ,,,,,,,,7381
5402,KX-KAYAPÓ XIKRIN-0630,007382,7382,62,148,416,530,,,,, , , , , , , , ,,,,,,,,7382
5403,KX-KAYAPÓ XIKRIN-0631,007383,7383,416,530,720,,,,,, , , , , , , , ,,,,,,,,7383
5404,KX-KAYAPÓ XIKRIN-0632,007384,7384,58,119,416,530,,,,, , , , , , , , ,,,,,,,,7384
5405,KX-KAYAPÓ XIKRIN-0633,007385,7385,58,119,416,530,,,,, , , , , , , , ,,,,,,,,7385
5406,KX-KAYAPÓ XIKRIN-0634,007386,7386,58,119,416,530,,,,, , , , , , , , ,,,,,,,,7386
5407,KX-KAYAPÓ XIKRIN-0635,007387,7387,58,119,416,530,,,,, , , , , , , , ,,,,,,,,7387
5408,KX-KAYAPÓ XIKRIN-0636,007388,7388,58,119,416,530,,,,, , , , , , , , ,,,,,,,,7388
5409,KX-KAYAPÓ XIKRIN-0637,007389,7389,119,416,530,730,,,,, , , , , , , , ,,,,,,,,7389
5410,KX-KAYAPÓ XIKRIN-0638,007390,7390,48,232,416,530,,,,, , , , , , , , ,,,,,,,,7390
5411,KX-KAYAPÓ XIKRIN-0639,007391,7391,119,126,416,530,,,,, , , , , , , , ,,,,,,,,7391
5412,KX-KAYAPÓ XIKRIN-0640,007392,7392,119,416,530,,,,,, , , , , , , , ,,,,,,,,7392
5413,KX-KAYAPÓ XIKRIN-0641,007393,7393,72,119,416,530,,,,, , , , , , , , ,,,,,,,,7393
5414,KX-KAYAPÓ XIKRIN-0642,007394,7394,72,119,416,530,,,,, , , , , , , , ,,,,,,,,7394
5415,KX-KAYAPÓ XIKRIN-0643,007395,7395,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7395
5416,KX-KAYAPÓ XIKRIN-0644,007396,7396,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7396
5417,KX-KAYAPÓ XIKRIN-0645,007397,7397,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7397
5418,KX-KAYAPÓ XIKRIN-0646,007398,7398,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7398
5419,KX-KAYAPÓ XIKRIN-0647,007399,7399,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7399
5420,KX-KAYAPÓ XIKRIN-0648,007400,7400,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7400
5421,KX-KAYAPÓ XIKRIN-0649,007401,7401,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7401
5422,KX-KAYAPÓ XIKRIN-0650,007402,7402,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7402
5423,KX-KAYAPÓ XIKRIN-0651,007403,7403,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7403
5424,KX-KAYAPÓ XIKRIN-0652,007404,7404,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7404
5425,KX-KAYAPÓ XIKRIN-0653,007405,7405,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7405
5426,KX-KAYAPÓ XIKRIN-0654,007406,7406,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7406
5427,KX-KAYAPÓ XIKRIN-0655,007407,7407,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7407
5428,KX-KAYAPÓ XIKRIN-0656,007408,7408,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7408
5429,KX-KAYAPÓ XIKRIN-0657,007409,7409,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7409
5430,KX-KAYAPÓ XIKRIN-0658,007410,7410,72,126,416,530,,,,, , , , , , , , ,,,,,,,,7410
5431,KX-KAYAPÓ XIKRIN-0659,007411,7411,62,126,416,530,,,,, , , , , , , , ,,,,,,,,7411
5432,KX-KAYAPÓ XIKRIN-0660,007412,7412,58,416,530,730,,,,, , , , , , , , ,,,,,,,,7412
5433,KX-KAYAPÓ XIKRIN-0661,007413,7413,35,58,416,530,730,,,, , , , , , , , ,,,,,,,,7413
5434,KX-KAYAPÓ XIKRIN-0662,007414,7414,58,416,530,730,,,,, , , , , , , , ,,,,,,,,7414
5435,KX-KAYAPÓ XIKRIN-0663,007415,7415,58,196,416,530,730,,,, , , , , , , , ,,,,,,,,7415
5436,KX-KAYAPÓ XIKRIN-0664,007416,7416,58,101,416,530,,,,, , , , , , , , ,,,,,,,,7416
5437,KX-KAYAPÓ XIKRIN-0665,007417,7417,62,196,416,530,730,,,, , , , , , , , ,,,,,,,,7417
5438,KX-KAYAPÓ XIKRIN-0666,007418,7418,196,416,530,730,,,,, , , , , , , , ,,,,,,,,7418
5439,KX-KAYAPÓ XIKRIN-0667,007419,7419,119,196,416,530,,,,, , , , , , , , ,,,,,,,,7419
5440,KX-KAYAPÓ XIKRIN-0668,007420,7420,196,416,530,,,,,, , , , , , , , ,,,,,,,,7420
5441,KX-KAYAPÓ XIKRIN-0669,007421,7421,62,196,416,530,730,,,, , , , , , , , ,,,,,,,,7421
5442,KX-KAYAPÓ XIKRIN-0670,007422,7422,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7422
5443,KX-KAYAPÓ XIKRIN-0671,007423,7423,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7423
5444,KX-KAYAPÓ XIKRIN-0672,007424,7424,34,62,416,530,,,,, , , , , , , , ,,,,,,,,7424
5445,KX-KAYAPÓ XIKRIN-0673,007425,7425,114,416,530,,,,,, , , , , , , , ,,,,,,,,7425
5446,KX-KAYAPÓ XIKRIN-0674,007426,7426,114,530,,,,,,, , , , , , , , ,,,,,,,,7426
5447,KX-KAYAPÓ XIKRIN-0675,007427,7427,9,114,530,,,,,, , , , , , , , ,,,,,,,,7427
5448,KX-KAYAPÓ XIKRIN-0676,007428,7428,9,114,416,530,,,,, , , , , , , , ,,,,,,,,7428
5449,KX-KAYAPÓ XIKRIN-0677,007429,7429,9,114,416,530,,,,, , , , , , , , ,,,,,,,,7429
5450,KX-KAYAPÓ XIKRIN-0678,007430,7430,9,59,416,530,,,,, , , , , , , , ,,,,,,,,7430
5451,KX-KAYAPÓ XIKRIN-0679,007431,7431,35,172,416,530,,,,, , , , , , , , ,,,,,,,,7431
5452,KX-KAYAPÓ XIKRIN-0680,007432,7432,35,172,416,530,,,,, , , , , , , , ,,,,,,,,7432
5453,KX-KAYAPÓ XIKRIN-0681,007433,7433,283,416,530,,,,,, , , , , , , , ,,,,,,,,7433
5454,KX-KAYAPÓ XIKRIN-0682,007434,7434,283,416,530,,,,,, , , , , , , , ,,,,,,,,7434
5455,KX-KAYAPÓ XIKRIN-0683,007435,7435,62,416,530,,,,,, , , , , , , , ,,,,,,,,7435
5456,KX-KAYAPÓ XIKRIN-0684,007436,7436,34,119,416,530,,,,, , , , , , , , ,,,,,,,,7436
5457,KX-KAYAPÓ XIKRIN-0685,007437,7437,114,166,416,530,,,,, , , , , , , , ,,,,,,,,7437
5458,KX-KAYAPÓ XIKRIN-0686,007438,7438,119,196,416,530,,,,, , , , , , , , ,,,,,,,,7438
5459,KX-KAYAPÓ XIKRIN-0687,007439,7439,416,530,,,,,,, , , , , , , , ,,,,,,,,7439
5460,KX-KAYAPÓ XIKRIN-0688,007440,7440,166,242,369,416,530,,,, , , , , , , , ,,,,,,,,7440
5461,KX-KAYAPÓ XIKRIN-0689,007441,7441,166,196,242,416,530,,,, , , , , , , , ,,,,,,,,7441
5462,KX-KAYAPÓ XIKRIN-0690,007442,7442,166,196,242,416,530,,,, , , , , , , , ,,,,,,,,7442
5463,KX-KAYAPÓ XIKRIN-0691,007443,7443,166,196,242,530,,,,, , , , , , , , ,,,,,,,,7443
5464,KX-KAYAPÓ XIKRIN-0692,007444,7444,5,416,530,,,,,, , , , , , , , ,,,,,,,,7444
5465,KX-KAYAPÓ XIKRIN-0693,007445,7445,196,416,530,,,,,, , , , , , , , ,,,,,,,,7445
5466,KX-KAYAPÓ XIKRIN-0694,007446,7446,58,416,530,,,,,, , , , , , , , ,,,,,,,,7446
5467,KX-KAYAPÓ XIKRIN-0695,007447,7447,119,416,530,730,,,,, , , , , , , , ,,,,,,,,7447
5468,KX-KAYAPÓ XIKRIN-0696,007448,7448,196,264,282,416,530,,,, , , , , , , , ,,,,,,,,7448
5469,KX-KAYAPÓ XIKRIN-0697,007449,7449,232,416,530,,,,,, , , , , , , , ,,,,,,,,7449
5470,KX-KAYAPÓ XIKRIN-0698,007450,7450,196,416,530,730,,,,, , , , , , , , ,,,,,,,,7450
5471,KX-KAYAPÓ XIKRIN-0699,007451,7451,59,196,416,530,,,,, , , , , , , , ,,,,,,,,7451
5472,KX-KAYAPÓ XIKRIN-0700,007452,7452,58,416,530,,,,,, , , , , , , , ,,,,,,,,7452
5473,KX-KAYAPÓ XIKRIN-0701,007453,7453,62,119,416,530,,,,, , , , , , , , ,,,,,,,,7453
5474,KX-KAYAPÓ XIKRIN-0702,007454,7454,266,416,530,,,,,, , , , , , , , ,,,,,,,,7454
5475,KX-KAYAPÓ XIKRIN-0703,007455,7455,266,416,530,,,,,, , , , , , , , ,,,,,,,,7455
5476,KX-KAYAPÓ XIKRIN-0704,007456,7456,101,151,416,530,,,,, , , , , , , , ,,,,,,,,7456
5477,KX-KAYAPÓ XIKRIN-0705,007457,7457,62,151,416,530,,,,, , , , , , , , ,,,,,,,,7457
5478,KX-KAYAPÓ XIKRIN-0706,007458,7458,62,151,416,530,,,,, , , , , , , , ,,,,,,,,7458
5479,KX-KAYAPÓ XIKRIN-0707,007459,7459,119,151,416,530,,,,, , , , , , , , ,,,,,,,,7459
5480,KX-KAYAPÓ XIKRIN-0708,007460,7460,151,416,530,,,,,, , , , , , , , ,,,,,,,,7460
5481,KX-KAYAPÓ XIKRIN-0709,007461,7461,119,151,416,530,,,,, , , , , , , , ,,,,,,,,7461
5482,KX-KAYAPÓ XIKRIN-0710,007462,7462,151,172,416,530,,,,, , , , , , , , ,,,,,,,,7462
5483,KX-KAYAPÓ XIKRIN-0711,007463,7463,148,172,416,530,,,,, , , , , , , , ,,,,,,,,7463
5484,KX-KAYAPÓ XIKRIN-0712,007464,7464,151,266,416,530,,,,, , , , , , , , ,,,,,,,,7464
5485,KX-KAYAPÓ XIKRIN-0713,007465,7465,266,416,530,,,,,, , , , , , , , ,,,,,,,,7465
5486,KX-KAYAPÓ XIKRIN-0714,007466,7466,20,151,266,416,530,,,, , , , , , , , ,,,,,,,,7466
5487,KX-KAYAPÓ XIKRIN-0715,007467,7467,119,151,416,530,,,,, , , , , , , , ,,,,,,,,7467
5488,KX-KAYAPÓ XIKRIN-0716,007468,7468,48,151,416,530,,,,, , , , , , , , ,,,,,,,,7468
5489,KX-KAYAPÓ XIKRIN-0717,007469,7469,48,151,416,530,,,,, , , , , , , , ,,,,,,,,7469
5490,KX-KAYAPÓ XIKRIN-0718,007470,7470,48,151,416,530,,,,, , , , , , , , ,,,,,,,,7470
5491,KX-KAYAPÓ XIKRIN-0719,007471,7471,148,151,416,,,,,, , , , , , , , ,,,,,,,,7471
5492,KX-KAYAPÓ XIKRIN-0720,007472,7472,62,416,530,,,,,, , , , , , , , ,,,,,,,,7472
5493,KX-KAYAPÓ XIKRIN-0721,007473,7473,62,151,172,416,530,,,, , , , , , , , ,,,,,,,,7473
5494,KX-KAYAPÓ XIKRIN-0722,007474,7474,62,151,416,530,,,,, , , , , , , , ,,,,,,,,7474
5495,KX-KAYAPÓ XIKRIN-0723,007475,7475,62,151,416,530,,,,, , , , , , , , ,,,,,,,,7475
5496,KX-KAYAPÓ XIKRIN-0724,007476,7476,62,151,416,530,,,,, , , , , , , , ,,,,,,,,7476
5497,KX-KAYAPÓ XIKRIN-0725,007477,7477,62,151,416,530,,,,, , , , , , , , ,,,,,,,,7477
5498,KX-KAYAPÓ XIKRIN-0726,007478,7478,114,148,416,530,,,,, , , , , , , , ,,,,,,,,7478
5499,KX-KAYAPÓ XIKRIN-0727,007479,7479,62,172,416,530,,,,, , , , , , , , ,,,,,,,,7479
5500,KX-KAYAPÓ XIKRIN-0728,007480,7480,1,58,416,530,,,,, , , , , , , , ,,,,,,,,7480
5501,KX-KAYAPÓ XIKRIN-0729,007481,7481,1,58,416,530,,,,, , , , , , , , ,,,,,,,,7481
5502,KX-KAYAPÓ XIKRIN-0730,007482,7482,62,416,530,,,,,, , , , , , , , ,,,,,,,,7482
5503,KX-KAYAPÓ XIKRIN-0731,007483,7483,62,148,416,530,,,,, , , , , , , , ,,,,,,,,7483
5504,KX-KAYAPÓ XIKRIN-0732,007484,7484,1,58,416,530,,,,, , , , , , , , ,,,,,,,,7484
5505,KX-KAYAPÓ XIKRIN-0733,007485,7485,62,148,172,416,530,,,, , , , , , , , ,,,,,,,,7485
5506,KX-KAYAPÓ XIKRIN-0734,007486,7486,1,58,416,530,,,,, , , , , , , , ,,,,,,,,7486
5507,KX-KAYAPÓ XIKRIN-0735,007487,7487,119,148,416,530,,,,, , , , , , , , ,,,,,,,,7487
5508,KX-KAYAPÓ XIKRIN-0736,007488,7488,62,119,148,416,530,,,, , , , , , , , ,,,,,,,,7488
5509,KX-KAYAPÓ XIKRIN-0737,007489,7489,11,101,148,416,530,,,, , , , , , , , ,,,,,,,,7489
5510,KX-KAYAPÓ XIKRIN-0738,007490,7490,196,416,530,,,,,, , , , , , , , ,,,,,,,,7490
5511,KX-KAYAPÓ XIKRIN-0739,007491,7491,196,416,530,,,,,, , , , , , , , ,,,,,,,,7491
5512,KX-KAYAPÓ XIKRIN-0740,007492,7492,196,416,530,,,,,, , , , , , , , ,,,,,,,,7492
5513,KX-KAYAPÓ XIKRIN-0741,007493,7493,196,416,530,,,,,, , , , , , , , ,,,,,,,,7493
5514,KX-KAYAPÓ XIKRIN-0742,007494,7494,196,416,530,,,,,, , , , , , , , ,,,,,,,,7494
5515,KX-KAYAPÓ XIKRIN-0743,007495,7495,196,416,530,,,,,, , , , , , , , ,,,,,,,,7495
5516,KX-KAYAPÓ XIKRIN-0744,007496,7496,196,416,530,,,,,, , , , , , , , ,,,,,,,,7496
5517,KX-KAYAPÓ XIKRIN-0745,007497,7497,196,416,530,,,,,, , , , , , , , ,,,,,,,,7497
5518,KX-KAYAPÓ XIKRIN-0746,007498,7498,196,416,530,,,,,, , , , , , , , ,,,,,,,,7498
5519,KX-KAYAPÓ XIKRIN-0747,007499,7499,283,416,530,730,,,,, , , , , , , , ,,,,,,,,7499
5520,KX-KAYAPÓ XIKRIN-0748,007500,7500,196,283,416,530,,,,, , , , , , , , ,,,,,,,,7500
5521,KX-KAYAPÓ XIKRIN-0749,007501,7501,119,196,416,530,,,,, , , , , , , , ,,,,,,,,7501
5522,KX-KAYAPÓ XIKRIN-0750,007502,7502,119,196,416,530,,,,, , , , , , , , ,,,,,,,,7502
5523,KX-KAYAPÓ XIKRIN-0751,007503,7503,48,196,416,730,,,,, , , , , , , , ,,,,,,,,7503
5524,KX-KAYAPÓ XIKRIN-0752,007504,7504,196,283,530,,,,,, , , , , , , , ,,,,,,,,7504
5525,KX-KAYAPÓ XIKRIN-0753,007505,7505,119,196,416,530,,,,, , , , , , , , ,,,,,,,,7505
5526,KX-KAYAPÓ XIKRIN-0754,007506,7506,119,196,416,530,,,,, , , , , , , , ,,,,,,,,7506
5527,KX-KAYAPÓ XIKRIN-0755,007507,7507,119,196,416,530,,,,, , , , , , , , ,,,,,,,,7507
5528,KX-KAYAPÓ XIKRIN-0756,007508,7508,239,416,530,730,,,,, , , , , , , , ,,,,,,,,7508
5529,KX-KAYAPÓ XIKRIN-0757,007509,7509,239,416,530,730,,,,, , , , , , , , ,,,,,,,,7509
5530,KX-KAYAPÓ XIKRIN-0758,007510,7510,196,416,530,,,,,, , , , , , , , ,,,,,,,,7510
5531,KX-KAYAPÓ XIKRIN-0759,007511,7511,172,196,416,530,,,,, , , , , , , , ,,,,,,,,7511
5532,KX-KAYAPÓ XIKRIN-0760,007512,7512,62,196,416,530,,,,, , , , , , , , ,,,,,,,,7512
5533,KX-KAYAPÓ XIKRIN-0761,007513,7513,62,196,416,530,,,,, , , , , , , , ,,,,,,,,7513
5534,KX-KAYAPÓ XIKRIN-0762,007514,7514,62,196,416,530,,,,, , , , , , , , ,,,,,,,,7514
5535,KX-KAYAPÓ XIKRIN-0763,007515,7515,48,196,416,530,,,,, , , , , , , , ,,,,,,,,7515
5536,KX-KAYAPÓ XIKRIN-0764,007516,7516,196,416,530,,,,,, , , , , , , , ,,,,,,,,7516
5537,KX-KAYAPÓ XIKRIN-0765,007517,7517,196,416,530,,,,,, , , , , , , , ,,,,,,,,7517
5538,KX-KAYAPÓ XIKRIN-0766,007518,7518,196,416,530,,,,,, , , , , , , , ,,,,,,,,7518
5539,KX-KAYAPÓ XIKRIN-0767,007519,7519,196,416,530,,,,,, , , , , , , , ,,,,,,,,7519
5540,KX-KAYAPÓ XIKRIN-0768,007520,7520,172,196,416,530,730,,,, , , , , , , , ,,,,,,,,7520
5541,KX-KAYAPÓ XIKRIN-0769,007521,7521,369,416,530,,,,,, , , , , , , , ,,,,,,,,7521
5542,KX-KAYAPÓ XIKRIN-0770,007522,7522,287,416,530,,,,,, , , , , , , , ,,,,,,,,7522
5543,KX-KAYAPÓ XIKRIN-0771,007523,7523,94,287,416,530,,,,, , , , , , , , ,,,,,,,,7523
5544,KX-KAYAPÓ XIKRIN-0772,007524,7524,119,416,530,,,,,, , , , , , , , ,,,,,,,,7524
5545,KX-KAYAPÓ XIKRIN-0773,007525,7525,119,416,530,,,,,, , , , , , , , ,,,,,,,,7525
5546,KX-KAYAPÓ XIKRIN-0774,007526,7526,119,416,530,,,,,, , , , , , , , ,,,,,,,,7526
5547,KX-KAYAPÓ XIKRIN-0775,007527,7527,18,119,416,530,730,,,, , , , , , , , ,,,,,,,,7527
